"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"383275228073574401","","","2013-09-26 17:01:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bon finalement #ios7 c'est bien. #retournement #veste","","","",""
"382242683018018816","","","2013-09-23 20:38:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","«L'être et l'écran» de @svial &gt;&gt;&gt; http://t.co/QBVJHnckD7","","","","http://bit.ly/19y6RSY"
"382234198209478656","","","2013-09-23 20:05:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""Making ART with unofficial APIs and unauthorized access"" by @theDANtheMAN via @kcimc &gt;&gt;&gt; http://t.co/5MCzF0fisD","","","","http://bit.ly/18lrrZC"
"381132223673430016","","","2013-09-20 19:06:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss France #pknbx9 http://t.co/S5KIiR6mBl","","","","http://twitter.com/v3ga/status/381132223673430016/photo/1"
"381125765926227969","","","2013-09-20 18:40:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Murmur teaser for ""Tetris"" opening at Le Havre feat. @chevalvert @2roqs @splankstudio &amp; polygraphik &gt;&gt;&gt; http://t.co/T6RTTeMIxI","","","","http://vimeo.com/m/75038937"
"380840082422636544","","","2013-09-19 23:45:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Au secours? #ios7","","","",""
"380782759775858688","","","2013-09-19 19:57:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","«Terrain d'envol», une exposition d'Étienne Cliquet à @imalorg : http://t.co/znURkrZeOD et http://t.co/l8P50RXMdt #origami","","","","http://bit.ly/1aWL0v1,http://bit.ly/1aWL1iw"
"380664010326417408","","","2013-09-19 12:05:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","L'univers de la finance et du «high frequency trading» / http://t.co/tdl7Ev6VQq @zonessensibles #skynet #algorithmes","","","","http://bit.ly/1bsUDkv"
"378225846282371072","378224925334851584","288983016","2013-09-12 18:37:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@xavierjacono @bureauparade ""garder une part de mystère""","","","",""
"375768856775897088","","","2013-09-05 23:54:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jamais égalé : Yvette Michelle / Everyday &amp; everynight http://t.co/cYXLami6HK cc @Francois_J","","","","http://bit.ly/15HBgMu"
"373580953840787456","","","2013-08-30 23:00:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mes cases s'allument une à une comme dans Billie Jean. http://t.co/3bsCyS5Wz8","","","","http://bit.ly/19TUQtL"
"373535241505611776","","","2013-08-30 19:58:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Le cercle vinylique #02 bientôt. cc @sevenfive_music @xavierjacono @lerayonfrais @bureauparade @samwelldesign http://t.co/jZPxillV9d","","","","http://twitter.com/v3ga/status/373535241505611776/photo/1"
"371757213997883392","","","2013-08-25 22:13:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J'adore les doublages «filles sâoules anglaises» dans Enquêtes exclusives. #m6 #ibiza","","","",""
"367774643400482816","367766700948996096","15083617","2013-08-14 22:28:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@manyyy @maarius_music @xavierjacono @soixante15 @bureauparade @samwelldesign http://t.co/hKmM3aXbXY","","","","http://www.thedeadspeakeroffice.com/about"
"367760470532689920","367752685589516290","42370733","2013-08-14 21:31:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@maarius_music @xavierjacono @soixante15 @bureauparade @samwelldesign @manyyy on fait ça avant la fin de l'été","","","",""
"367746536908021761","","","2013-08-14 20:36:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joie, j'ai rebranché une platine #mk2 #lyncollins #thejbs cc @xavierjacono","","","",""
"366537075945771008","","","2013-08-11 12:30:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @openframeworks: OF 0.8.0 is out! http://t.co/1biiyLR0bw featuring RPi support, ofXml, ofxKinect, shaders on iOS, GLFW, vs2012, ofxGui, …","366498251110748160","28180275","2013-08-11 09:56:06 +0000","http://openframeworks.cc/download/,http://openframeworks.cc/download/"
"362595166701355010","","255617445","2013-07-31 15:26:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@worrydream ""The Future of Programming"" http://t.co/eNUDglT1Vy vs @toxi ""Tower of Babel"" http://t.co/iMbLcjKen4 , brilliant talks.","","","","http://bit.ly/17TKSqD,http://bit.ly/17TKU1P"
"362536299271430144","361887352282562561","105784202","2013-07-31 11:32:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AlexR4 aucune qui me vient à l'esprit, malheureusement.","","","",""
"357572606880264192","","","2013-07-17 18:48:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bon on est à la coule là avec @lerayonfrais 0.5x@tuffwheelz @maarius_music #bordeaux #saucisson","","","",""
"357521317232644096","","","2013-07-17 15:24:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @bit101: Chapter 6 of Playing With Chaos is done. Images up. http://t.co/kPqDF0PzXH Half way there!","357520977514606594","756040","2013-07-17 15:23:38 +0000","http://www.playingwithchaos.net/,http://www.playingwithchaos.net/"
"357511582164594688","","","2013-07-17 14:46:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Le mauvais goût : http://t.co/KnuQ9gzIFC #timbre #france #ausecours","","","","http://bit.ly/18nEVq4"
"356772629367103490","356742511185772544","11267242","2013-07-15 13:49:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@lennyjpg There is the word ""order"" in it.","","","",""
"356704628005543937","","948115753","2013-07-15 09:19:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@BonjourLab has a new website &gt;&gt;&gt; http://t.co/wPzNdZyKtk full of #processing experiments and installations.","","","","http://bit.ly/18XFxC8"
"356531116099903488","","","2013-07-14 21:50:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Summer of Soul sur Arte.","","","",""
"356188902165450752","","","2013-07-13 23:10:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Un type a un t-shirt d'HNT à la soirée d'anniversaire de @motiondesign_01 #yeah","","","",""
"356122154670096384","","","2013-07-13 18:45:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There's a riot going on @FreeArtBureau","","","",""
"353967978821332993","","","2013-07-07 20:05:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bndktgrs: A few words by Bret Victor on Doug Engelbart (Jan 30, 1925 – Jul 2, 2013) http://t.co/Fd4m0EFzKV #intentional #design @worryd…","352850766270177280","84572266","2013-07-04 18:05:52 +0000","http://worrydream.com/Engelbart/,http://worrydream.com/Engelbart/"
"353492772554153984","","","2013-07-06 12:36:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Instead of watching le ""Tour de France"" on french TV, I am currently watching super inspiring @eyeofestival talk by @kcimc.","","","",""
"353226141877805057","","","2013-07-05 18:57:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Finally got a copy. http://t.co/GosH8LcWRS","","","","http://twitter.com/v3ga/status/353226141877805057/photo/1"
"352557853707476992","352555653539172352","288983016","2013-07-03 22:41:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xavierjacono @samwelldesign AHAHAH","","","",""
"352503287108481024","","","2013-07-03 19:05:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @creativeapps: Douglas Englebart RIP (1925 - 2013) https://t.co/8zFOPMG87B (via @deepspeedmedia)","352497829660471297","16709304","2013-07-03 18:43:26 +0000","https://vimeo.com/1408300,https://vimeo.com/1408300"
"352491765862891522","","288983016","2013-07-03 18:19:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@xavierjacono souffre d'aigreurs d'estomac #2verres #eartsup","","","",""
"350980897065021441","","","2013-06-29 14:15:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Face to face avec Line Renaud à Mollat.","","","",""
"350901234296827905","350889986821861376","27342429","2013-06-29 08:59:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Jean_no l'article du point vaut le détour.","","","",""
"350337532757688321","","","2013-06-27 19:39:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Creativity Cracking Pleasure : http://t.co/atXRF8FLZH This kind of screens made my teenage years. #union #rulez","","","","http://bit.ly/14cVC2v"
"350181628791894017","350179132111466497","270227275","2013-06-27 09:19:41 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@andreasgysin good one, too.","","","",""
"350167502204043264","350167027530481665","14162273","2013-06-27 08:23:32 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@splankstudio La proposition était pas très intéressante.","","","",""
"350008623797256192","350008062632919040","29076060","2013-06-26 21:52:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ragekit @arctic_sunrise yay could be mighty","","","",""
"350000948678098945","","","2013-06-26 21:21:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Enter and navigate into old postcards &gt;&gt;&gt; http://t.co/NuoN5XnMdf #opticalflow #3D by @2roqs","","","","http://bit.ly/1cnFBZ8"
"349663741505323010","349661493270298625","42370733","2013-06-25 23:01:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Mc_Fine @xavierjacono le 3G m'a bouffé la batterie, je voulais poster une photo de la voiture de Marlo @EricDutoo Stanfield","","","",""
"349518990042861570","","","2013-06-25 13:26:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @marcinignac: Live Facebook Avatars and Curious Browser - Rethinking Realtime with #WebRTC http://t.co/QPseFSFcbE","","","","http://marcinignac.com/blog/protothon-rethinking-realtime/"
"349448488628649986","349448242511097856","129178230","2013-06-25 08:46:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JadeSequeval Les stop-motion ça marche toujours.","","","",""
"349446851650523136","349382211797127168","14961409","2013-06-25 08:39:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@brysonian @ekeneijeoma You can directly modify the settings.path var in preferences.txt in Contents/Resources/Java/lib (tip by @tillnm)","","","",""
"349252045347373058","349227562087628801","36853217","2013-06-24 19:45:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@tillnm @sableraph @vormplus @k_macquerie Thanks!","","","",""
"349166578346110977","349155209357975552","14961409","2013-06-24 14:06:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@brysonian Not sure how to do that ? There can be only one sketchbook for all Processing software versions.","","","",""
"349151807135694849","","381227783","2013-06-24 13:07:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@sableRaph @vormplus @k_macquerir Found this http://t.co/J1JHK4bC89 &amp; http://t.co/ZDUrO4KWG0 not sure if it can help ? (cc @tillnm )","","","","http://bit.ly/11AJRTE,http://bit.ly/11AJU1Q"
"349147160664756224","349144226078015488","102975831","2013-06-24 12:49:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xavier_seignard @julbel Thanks, going to look into it.","","","",""
"349145606838685696","349145197646606337","381227783","2013-06-24 12:42:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@sableRaph @vormplus I remember a tweet by @tillnm about having different setup for different version of Processing but can't find it.","","","",""
"349145278512775168","349144500456787968","27857285","2013-06-24 12:41:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@vormplus @k_macquarrie ugh, not cool.","","","",""
"349141598652747777","","","2013-06-24 12:26:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Is it possible to have different #Processing sketchbook locations, mostly for libraries compatibility ?","","","",""
"347467833040568321","","","2013-06-19 21:36:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Inside the black box à l'auditorium de #Bordeaux cc @IBOATbordeaux http://t.co/btwWK6Axx8","","","","http://twitter.com/v3ga/status/347467833040568321/photo/1"
"346931442917449728","","","2013-06-18 10:04:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J'en peux plus du développement web.","","","",""
"346648930144092161","346623663702937601","521499758","2013-06-17 15:22:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ThomasC__ Cool!","","","",""
"346610363023904768","346231064932528129","521499758","2013-06-17 12:48:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ThomasC__ http://t.co/9UHHQ0dO5j","","","","http://bit.ly/1265xCx"
"346600161834844160","346599688377606144","68300063","2013-06-17 12:08:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ClunyBraun je cite @xavierjacono : ""une maquette etronge""","","","",""
"346571445092089856","","","2013-06-17 10:14:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Un article sur le workshop #OpenData et #processing @StereoluxLab à Nantes le week-end dernier &gt;&gt;&gt; http://t.co/9UHHQ0dO5j","","","","http://bit.ly/1265xCx"
"346548486344417280","346548356467789824","19417285","2013-06-17 08:42:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@thomasmeghe Oui et impossible de trouver une info sur leur ""site""","","","",""
"346547927499550721","346547501555412992","19417285","2013-06-17 08:40:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@thomasmeghe Pas de nouvelles, nada. Tu avais envoyé un dossier aussi ?","","","",""
"346544147169165314","346543027071897600","71778605","2013-06-17 08:25:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@vacintosh Il manque le lien ;-)","","","",""
"346541136170582016","","","2013-06-17 08:13:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @FreeArtBureau: Article en français par @v3ga du 4ième édition PParis 2013&gt;&gt;&gt;http://t.co/betppU9bsF #processing #FAB #workshops #nice &amp;…","346531603176103936","236501180","2013-06-17 07:35:47 +0000","http://bit.ly/11J5mOo,http://bit.ly/11J5mOo"
"346375532113440769","","","2013-06-16 21:15:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Article sur Processing Paris 2013 &gt; http://t.co/BXBUo6oJti cc @FreeArtBureau #processing #paris","","","","http://bit.ly/11J5mOn"
"346374833598263296","346231064932528129","521499758","2013-06-16 21:12:50 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ThomasC__ Oui c'est l'atelier qui avait été reporté. Je suis en train d'écrire un petit article avec le code développé pdt l'atelier.","","","",""
"345590596636913668","345589659960745985","52789379","2013-06-14 17:16:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@zachlieberman Hey Zach, you're in France soon?","","","",""
"345580515430109186","","","2013-06-14 16:36:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Demain je serais à @Stereoluxnantes pour un atelier #processing sur la visualisation de données/open data de nantes &gt; http://t.co/zIvsfTS4fc","","","","http://bit.ly/1bDZtH1"
"345150853503676416","","182613847","2013-06-13 12:09:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@OFFFest Any news for http://t.co/mjZDITQzHE results? Thanks.","","","","http://www.offfartegrant.com/"
"345150517984518144","345149462534057984","15351100","2013-06-13 12:07:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@brendandawes Thanks will do.","","","",""
"345146354806452224","","15351100","2013-06-13 11:51:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@brendandawes Any news for http://t.co/VNpbXREb9V results? Thanks!","","","","http://www.offfartegrant.com"
"345090053179076609","345086669789224961","27857285","2013-06-13 08:07:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@vormplus Reminds me this : http://t.co/bWg35IP6rx","","","","http://bit.ly/14Z9gUk"
"344483077873094656","","","2013-06-11 15:55:40 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Murmur featured on Fast.co Design : this Megaphone Splashes Your Voice Onto The Wall http://t.co/eBG7gWoGnx via @FastCoDesign cc @chevalvert","","","","http://www.fastcodesign.com/node/1672756"
"344006548848267264","344005095769378816","484895837","2013-06-10 08:22:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@lab_normals Thanks :)","","","",""
"343868127894974465","","","2013-06-09 23:12:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @tpb_afk: Obama is Checking your email http://t.co/v4rSjEaVdk #prism","343862863057784832","919033290","2013-06-09 22:51:09 +0000","http://obamaischeckingyouremail.tumblr.com/,http://obamaischeckingyouremail.tumblr.com/"
"343807393395773442","","","2013-06-09 19:10:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @nicoptere: I've posted most of the #processing and #haxe #nme source code I used during my previous sessions http://t.co/XdqoHaOj6T","343807006320242688","18902835","2013-06-09 19:09:12 +0000","http://en.nicoptere.net/?p=2602,http://en.nicoptere.net/?p=2602"
"343486909705764865","343356770040827905","14835356","2013-06-08 21:57:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@toniodelaconcha Thanks!","","","",""
"343486719271763968","343470021617545216","52789379","2013-06-08 21:56:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@zachlieberman Ahh wish I could have been there.","","","",""
"343340513258262528","343335692358787073","163021199","2013-06-08 12:15:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Francois_J hey les black pearl ne sont plus dispos sur iTunes? Le dernier s'arrête au 2 avril.","","","",""
"343281628405190658","343281303153688576","13091752","2013-06-08 08:21:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@motiondesign_01 I expected the match to be on France 2...","","","",""
"343024498783690752","","","2013-06-07 15:19:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Etapes: Du son à la lumière, un murmure suffit  http://t.co/PShyhhQ8jl","343004455324774400","17100626","2013-06-07 14:00:09 +0000","http://fr.etapes.com/du-son-a-la-lumiere-un-murmure-suffit,http://fr.etapes.com/du-son-a-la-lumiere-un-murmure-suffit"
"343009905097183234","","","2013-06-07 14:21:48 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RT @chevalvert: Murmur sur le mur d’ @etapes ! http://t.co/f2V5fSas8g @v3ga","343008663486734337","84339363","2013-06-07 14:16:52 +0000","http://fr.etapes.com/du-son-a-la-lumiere-un-murmure-suffit,http://fr.etapes.com/du-son-a-la-lumiere-un-murmure-suffit"
"342967629868318720","342967202313564160","163021199","2013-06-07 11:33:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Francois_J «Flipmode, Flipmode is the greatest»","","","",""
"342965874367537152","342959409917476866","163021199","2013-06-07 11:26:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Francois_J Et chaque fois que quelqu'un parle de Psychose j'ai ça dans la tête pour la journée &gt; http://t.co/tI3FGGKIVM","","","","http://bit.ly/13KCiYS"
"342762666609221632","","","2013-06-06 21:59:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Timeline at the moment : #offf13 vs #eyeo2013","","","",""
"342279881138262017","342279254769283073","110866649","2013-06-05 14:00:57 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@theowatson @creativeapps @chevalvert Thanks Theo ! Using my old but still functional ofxJavascript and the awesome ofRaspberry","","","",""
"342240693298794496","342240199780225028","393627127","2013-06-05 11:25:14 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@samwelldesign @soixante15 Le bunker, man.","","","",""
"342239241679544320","342237359003283456","515312865","2013-06-05 11:19:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@soixante15 @samwelldesign Un jour vous m'inviterez, un jour.","","","",""
"342237171832463360","","","2013-06-05 11:11:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @chevalvert: murmur: from sound to light by talking to walls: http://t.co/RUAX7ska4Pthanks @designboom with @v3ga","342230305731657730","84339363","2013-06-05 10:43:57 +0000","http://www.designboom.com/art/murmur-from-sound-to-light-by-talking-to-walls/#.Ua8WOgG8l7k.twitter,http://www.designboom.com/art/murmur-from-sound-to-light-by-talking-to-walls/#.Ua8WOgG8l7k.twitter"
"342017936141189121","341988169060847617","219271560","2013-06-04 20:40:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Emily_thatsme En train d'y réfléchir !","","","",""
"341909538775113728","339480253690953728","219271560","2013-06-04 13:29:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Emily_thatsme Et voici &gt; http://t.co/JvoPiOL4TY","","","","http://bit.ly/10VRjoA"
"341893999642161153","","","2013-06-04 12:27:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Fluxus going to the web browser &gt; http://t.co/HBO1x4WyCH #livecoding #webgl via @xuv","","","","http://bit.ly/ZKNHL5"
"341875138628837376","341865971549609984","14654115","2013-06-04 11:12:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@julapy thanks!","","","",""
"341860492614180864","","","2013-06-04 10:14:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Murmur ( http://t.co/p7U8gi1mc7 ) was made with @openframeworks &amp; @Raspberry_Pi  embedding ofxUI / ofxJavascript / ofxFFT @RezaAli @julapy","","","","http://ca-n.in/ZKsUam"
"341857547264860161","","","2013-06-04 10:02:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @creativeapps: 'Murmur' bridges physical and virtual using sound / @chevalvert @v3ga #raspberrypi http://t.co/3NKXJSoP7f | http://t.co/F…","341856413041168384","16709304","2013-06-04 09:58:15 +0000","http://ca-n.in/ZKsUam,http://twitter.com/creativeapps/status/341856413041168384/photo/1,http://ca-n.in/ZKsUam,http://twitter.com/creativeapps/status/341856413041168384/photo/1"
"341692669321437184","","","2013-06-03 23:07:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Processing 2.0 is out! &gt; http://t.co/xxxMLUSaxK","","","","http://www.processing.org"
"341662145999667200","","","2013-06-03 21:06:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Atari ST demo history &gt; http://t.co/rYbNMuW0Ub #theunion #tcb #deltaforce #thelostboys","","","","http://bit.ly/15w4nnQ"
"341574290434580482","","","2013-06-03 15:17:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L'enfer, c'est la liane 1 #bordeaux","","","",""
"341572874408185856","","","2013-06-03 15:11:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Murmur, from sound to light by talking to walls &gt; https://t.co/qbxtKj79Uk Latest work with @chevalvert @splankstudio @polygraphik","","","","https://vimeo.com/67242728"
"340880654478749696","","","2013-06-01 17:20:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patterns for silkscreen printing workshop @RUARED with @norette (adapted from http://t.co/ewfknFZRTp) http://t.co/jLHDI9xpCk","","","","http://geometrydaily.tumblr.com/post/34901916113/308-twenty-five-suns-a-new-minimal-geometric,http://twitter.com/v3ga/status/340880654478749696/photo/1"
"340752641548238848","","","2013-06-01 08:52:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am @RUARED, we are about to start «Algorithms, Silkscreen» workshop using #Processing tool as part of Glitch festival curated by @norette","","","",""
"340569722355580928","340569620694056961","288983016","2013-05-31 20:45:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xavierjacono Super. Je prendrai de la Guinness.","","","",""
"340569534144585728","340569350241124352","288983016","2013-05-31 20:44:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xavierjacono Genre Vendredi après-midi","","","",""
"340569268712267776","340568527385792513","288983016","2013-05-31 20:43:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xavierjacono Ahah. La semaine prochaine chez Dada?","","","",""
"340559561624801280","","","2013-05-31 20:05:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dublin!","","","",""
